id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-730558,C. Mul-Balentien,Cheveyo Mul-Balentien,18,2006-12-18,2006-12-18,NLD,Netherlands,NLD,Netherlands,Milan Futuro,https://cdn5.wyscout.com/photos/team/public/g-21716_120x120.png,000000,Milan Futuro,,0,13,2,False,CF,CF,,,100,0,0,,0,0,0,,0,,0,,1,,,0.0,0.04,,,0,,0.0,,,,,,,,,,,,,,,,,,10.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,10.53,0.0,,
-151015,J. Ekhator,Jeff Ekhator Osayuki,19,2006-11-11,2006-11-11,ITA,Italy,ITA|NGA,Italy|Nigeria,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,Genoa,2029-06-30,0,825,24,False,CF|LAMF|RAMF,CF,LAMF,RAMF,50,15,14,right,0,0,1,0.11,1,0.11,0,0.0,9,0.98,22.22,11.111,1.39,0.15,2.51,0,0.0,1.16,0.13,0.22,0.65,0.0,0.0,16.8,68.83,3.16,55.17,4.91,80.0,4.25,71.79,14.84,75.0,0.65,33.33,15.29,6.28,0.44,0.22,0.87,25.0,1.31,58.33,0.11,100.0,0.11,100.0,1.31,16.67,0.65,0.0,0.55,20.0,0.11,2.4,54.55,0.44,0.87,24.44,39.29,9.6,39.77,3.93,52.78,6.33,39.66,3.71,0.0,0.0,1.64,2.2,0.11,1.75,1.64,2,0.22,0,0.0,1.85,41.18,4.25,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,1.85,71.79,80.0,33.33,0.0,20.0,100.0,,41.18,1.85,0.0,15.29,6.28,,
-155239,T. Rubino,Tommaso Rubino,18,2006-11-10,2006-11-10,ITA,Italy,ITA,Italy,Fiorentina U20,https://cdn5.wyscout.com/photos/team/public/g-21946_120x120.png,000000,Fiorentina U20,2026-06-30,0,14,1,False,AMF,AMF,,,100,0,0,right,179,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,19.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.43,0.0,,
-313645,A. Cissè,Alphadjo Cissè,18,2006-10-22,2006-10-22,ITA,Italy,ITA|GUI,Italy|Guinea,Catanzaro,https://cdn5.wyscout.com/photos/team/public/411_120x120.png,ff0000,Catanzaro,2029-06-30,0,11,1,True,AMF,AMF,,,100,0,0,right,178,68,0,,0,,0,,1,,,0.0,0.03,,,0,,0.0,,,,,,,,,,,,,,,,,,18.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.52,0.0,,
-169878,T. Gabellini,Tommaso Gabellini,18,2006-10-21,2006-10-21,ITA,Italy,ITA,Italy,Torino U20,https://cdn5.wyscout.com/photos/team/public/g-21957_120x120.png,000000,Torino U20,,0,12,1,False,RCMF,RCMF,,,100,0,0,,0,0,0,,0,,0,,1,,,0.0,0.08,,,0,,0.0,,,,,,,,,,,,,,,,,,20.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,20.32,0.0,,
-539152,I. Gueye,Idrissa Gueye,19,2006-09-16,2006-09-16,SEN,Senegal,SEN,Senegal,Udinese,https://cdn5.wyscout.com/photos/team/public/91_120x120.png,000000,Udinese,,0,19,1,True,CF,CF,,,100,0,0,right,185,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,18.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,20.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.22,0.0,,
-291745,S. Britschgi,Sascha Britschgi,19,2006-08-27,2006-08-27,CHE,Switzerland,CHE,Switzerland,Parma,https://cdn5.wyscout.com/photos/team/public/84_120x120.png,000000,Parma,2030-06-30,0,701,8,False,RWB|RB5|LB,RWB,RB5,LB,33,20,18,unknown,0,0,0,0.0,0,0.0,0,0.0,3,0.39,33.33,0.0,0.15,0.02,0.77,2,0.26,0.53,0.07,0.64,0.64,0.0,0.0,20.8,72.84,7.32,50.88,4.49,91.43,5.65,81.82,17.46,76.47,1.8,50.0,16.67,20.78,0.64,0.9,2.31,66.67,2.18,58.82,0.39,33.33,0.0,0.0,1.54,58.33,0.51,75.0,1.03,50.0,0.26,0.9,42.86,0.13,1.16,12.07,51.06,3.47,33.33,6.55,62.75,1.28,40.0,5.26,0.0,0.0,1.16,1.34,0.13,0.77,0.9,2,0.26,0,0.0,5.01,61.54,5.65,0,,0,,0,0.0,0.0,0.0,,,0.51,,,0.0,0.0,0.0,0.0,0,0.0,1.41,81.82,91.43,50.0,75.0,50.0,33.33,,61.54,1.41,0.51,16.67,20.78,,
-301202,L. Miller,Lennon Miller,19,2006-08-25,2006-08-25,XSC,Scotland,XSC,Scotland,Udinese,https://cdn5.wyscout.com/photos/team/public/91_120x120.png,000000,Udinese,2030-06-30,0,97,4,False,LW|LCMF3,LW,LCMF3,,64,35,0,right,182,72,0,,0,,0,,2,,,0.0,0.06,,,0,,0.21,,,,,,,,,,,,,,,,,,15.67,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.67,21.96,,
-292822,D. Pugno,Diego Pugno,19,2006-07-07,2006-07-07,ITA,Italy,ITA|XFX,"Italy|France, metropolitan",Juventus Next Gen,https://cdn5.wyscout.com/photos/team/public/g-8929_120x120.png,000000,Juventus Next Gen,,0,11,1,False,CF,CF,,,100,0,0,unknown,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,18.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.24,0.0,,
-398594,Lorran,Lorran Lucas Pereira de Sousa,19,2006-07-04,2006-07-04,BRA,Brazil,BRA,Brazil,Pisa,https://cdn5.wyscout.com/photos/team/public/189_120x120.png,0000ff,Pisa,2029-12-31,0,18,1,True,RCMF3,RCMF3,,,100,0,0,left,180,68,1,,1,,0,,1,,,100.0,0.51,,,0,,0.0,,,,,,,,,,,,,,,,,,12.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,12.57,0.0,,
-151008,L. Venturino,Lorenzo Venturino,19,2006-06-22,2006-06-22,ITA,Italy,ITA,Italy,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,Genoa,2026-06-30,0,241,8,False,LAMF|LW|RW,LAMF,LW,RW,33,21,14,,0,0,2,,2,,0,,5,,,40.0,0.93,,,0,,0.41,,,,,,,,,,,,,,,,,,19.73,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.62,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.73,18.66,,
-335427,I. Vural,Isak Vural,19,2006-05-28,2006-05-28,SWE,Sweden,SWE|TUR,Sweden|Türkiye,Pisa,https://cdn5.wyscout.com/photos/team/public/189_120x120.png,0000ff,Pisa,,0,284,6,False,RCMF3|RWF,RCMF3,RWF,,66,23,0,right,183,69,0,,0,,0,,1,,,0.0,0.12,,,0,,0.04,,,,,,,,,,,,,,,,,,15.94,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,3.0,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.94,25.8,,
-280614,V. Adžić,Vasilije Adžić,19,2006-05-12,2006-05-12,MNE,Montenegro,MNE,Montenegro,Juventus,https://cdn5.wyscout.com/photos/team/public/80_120x120.png,000000,Juventus,2027-06-30,0,190,10,False,AMF|RCMF|LCMF,AMF,RCMF,LCMF,36,22,13,right,185,79,1,,1,,0,,5,,,20.0,0.29,,,0,,0.15,,,,,,,,,,,,,,,,,,11.79,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,4.69,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.79,4.43,,
-371864,E. Kouadio,Eddy Nda Konan Kouadio,19,2006-05-07,2006-05-07,ITA,Italy,ITA|CIV,Italy|Côte d'Ivoire,Fiorentina U20,https://cdn5.wyscout.com/photos/team/public/g-21946_120x120.png,000000,Fiorentina U20,,0,49,1,False,RCB3,RCB3,,,100,0,0,right,191,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,21.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.67,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,21.03,0.0,,
-320521,S. Perciun,Sergiu Perciun,19,2006-04-23,2006-04-23,MHL,Moldova,MHL,Moldova,Torino,https://cdn5.wyscout.com/photos/team/public/90_120x120.png,7e241a,Torino,,0,170,5,False,RCMF3|RW|RAMF,RCMF3,RW,RAMF,30,23,18,unknown,0,0,0,,0,,0,,2,,,0.0,0.02,,,0,,0.71,,,,,,,,,,,,,,,,,,17.95,21.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,3.24,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.95,21.97,,
-261032,I. Konate,Ismael Konate,19,2006-03-29,2006-03-29,ITA,Italy,ITA|CIV,Italy|Côte d'Ivoire,Empoli U20,https://cdn5.wyscout.com/photos/team/public/g-21959_120x120.png,000000,Empoli U20,,0,175,12,False,CF|LW|LWF,CF,LW,LWF,49,22,12,,0,0,0,,0,,0,,3,,,0.0,0.3,,,0,,0.03,,,,,,,,,,,,,,,,,,12.82,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.53,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,12.82,3.85,,
-152792,S. Pafundi,Simone Pafundi,19,2006-03-14,2006-03-14,ITA,Italy,ITA,Italy,Sampdoria,https://cdn5.wyscout.com/photos/team/public/88_120x120.png,20529c,Sampdoria,2026-06-30,0,156,9,True,RW|LW|RCMF,RW,LW,RCMF,34,19,15,left,166,58,0,,0,,0,,2,,,0.0,0.26,,,0,,0.4,,,,,,,,,,,,,,,,,,18.6,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.5,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.6,4.43,,
-284923,L. Topalović,Luka  Topalović,19,2006-02-23,2006-02-23,SVN,Slovenia,SVN,Slovenia,Internazionale,https://cdn5.wyscout.com/photos/team/public/79_120x120.png,2862a2,Internazionale,,0,14,1,False,AMF,AMF,,,100,0,0,right,187,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,21.63,51.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,21.63,51.61,,
-365425,J. Liteta,Joseph Liteta,19,2006-02-22,2006-02-22,ZAM,Zambia,ZAM,Zambia,Cagliari U20,https://cdn5.wyscout.com/photos/team/public/g-21962_120x120.png,000000,Cagliari U20,,0,49,1,False,LCMF,LCMF,,,100,0,0,right,176,66,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,14.29,30.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.33,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,14.29,30.31,,
-155236,Niccolò Fortini,Niccolò Fortini,19,2006-02-13,2006-02-13,ITA,Italy,ITA,Italy,Fiorentina,https://cdn5.wyscout.com/photos/team/public/78_120x120.png,4a18ae,Fiorentina,2027-06-30,0,373,7,False,LWB|RW|RWB,LWB,RW,RWB,49,22,10,right,185,78,0,,0,,0,,4,,,0.0,0.12,,,0,,0.37,,,,,,,,,,,,,,,,,,19.31,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,4.02,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.31,29.55,,
-205780,M. Caprini,Maat Daniel Caprini,19,2006-02-11,2006-02-11,FRA,France,FRA|ITA,France|Italy,Fiorentina U20,https://cdn5.wyscout.com/photos/team/public/g-21946_120x120.png,000000,Fiorentina U20,2027-06-30,0,20,2,False,RAMF|CF,RAMF,CF,,70,29,0,right,180,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,9.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,9.04,0.0,,
-151224,L. Tosto,Lorenzo Tosto,19,2006-01-29,2006-01-29,ITA,Italy,ITA,Italy,Empoli U20,https://cdn5.wyscout.com/photos/team/public/g-21959_120x120.png,000000,Empoli U20,2026-06-30,0,3,1,False,LCB3,LCB3,,,100,0,0,,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,18.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.03,0.0,,
-639193,F. Cham,Fallou Cham,19,2006-01-14,2006-01-14,ITA,Italy,ITA|SEN,Italy|Senegal,Hellas Verona U20,https://cdn5.wyscout.com/photos/team/public/g28209_120x120.png,445395,Hellas Verona U20,,0,233,5,False,RWB|RB5,RWB,RB5,,66,33,0,unknown,0,0,0,,0,,0,,3,,,0.0,0.5,,,0,,0.07,,,,,,,,,,,,,,,,,,19.88,25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,3.6,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.88,25.34,,
