id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-469395,Y. Wagner,Yannik Wagner,18,2007-05-09,2007-05-09,DEU,Germany,DEU,Germany,Heidenheim,https://cdn5.wyscout.com/photos/team/public/3767_120x120.png,ff0000,Heidenheim,,0,37,2,False,AMF|LW,AMF,LW,,57,42,0,unknown,0,0,0,,0,,0,,1,,,0.0,0.0,,,0,,0.4,,,,,,,,,,,,,,,,,,13.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,13.37,0.0,,
-469398,T. Weigel,Tobias Weigel,18,2007-04-26,2007-04-26,DEU,Germany,DEU,Germany,Heidenheim U19,https://cdn5.wyscout.com/photos/team/public/g34136_120x120.png,0000FF,Heidenheim U19,,0,6,1,False,CF,CF,,,100,0,0,unknown,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,16.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.56,0.0,,
-261493,J. Bürger,Jan Bürger,18,2007-03-10,2007-03-10,DEU,Germany,DEU,Germany,Wolfsburg U19,https://cdn5.wyscout.com/photos/team/public/3909_120x120.png,68b424,Wolfsburg U19,2026-06-30,0,11,1,False,RB,RB,,,100,0,0,,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,14.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,14.13,0.0,,
-260574,L. Vušković,Luka Vušković,18,2007-02-24,2007-02-24,HRV,Croatia,HRV,Croatia,Hamburger SV,https://cdn5.wyscout.com/photos/team/public/5_120x120.png,ff0000,Hamburger SV,2030-06-30,0,907,9,True,CB,CB,,,97,0,0,right,193,86,1,0.1,1,0.1,0,0.0,4,0.4,25.0,25.0,0.92,0.09,1.09,0,0.0,0.09,0.01,0.0,0.2,0.0,0.0,50.51,86.25,16.67,74.4,5.06,92.16,24.01,92.98,45.94,90.06,4.47,48.89,20.69,44.34,0.0,0.0,0.4,0.0,4.27,58.14,0.2,50.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.4,100.0,0.0,2.08,17.46,68.75,2.98,53.33,3.18,68.75,8.24,73.49,8.73,0.2,0.27,6.35,8.53,1.29,0.99,1.49,2,0.2,0,0.0,8.14,68.29,24.01,0,,0,,0,0.0,0.0,0.0,,,3.08,,,0.0,0.0,0.0,0.0,0,0.0,0.5,92.98,92.16,48.89,0.0,0.0,50.0,,68.29,0.5,3.08,20.69,44.34,,
-374706,O. Stange,Otto Emerson Stange,18,2007-02-09,2007-02-09,DEU,Germany,DEU|BRA,Germany|Brazil,Elversberg,https://cdn5.wyscout.com/photos/team/public/2682_120x120.png,000000,Elversberg,,0,26,1,True,RCMF,RCMF,,,100,0,0,,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,4.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.67,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,4.31,0.0,,
-586920,A. Røssing-Lelesiit,Alexander Røssing-Lelesiit,18,2007-01-20,2007-01-20,NOR,Norway,NOR,Norway,Hamburger SV,https://cdn5.wyscout.com/photos/team/public/5_120x120.png,ff0000,Hamburger SV,2026-08-31,0,241,7,False,LWF|LW,LWF,LW,,54,19,0,,0,0,0,,0,,0,,1,,,0.0,0.07,,,0,,0.16,,,,,,,,,,,,,,,,,,14.31,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.09,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,14.31,5.31,,
-294961,N. Banks,NoahKai Dominic Banks,18,2006-12-01,2006-12-01,USA,United States,USA|DEU,United States|Germany,Augsburg,https://cdn5.wyscout.com/photos/team/public/341_120x120.png,ad3f36,Augsburg,2029-06-30,0,904,16,False,LCB3|RCB3,LCB3,RCB3,,46,39,0,right,193,93,1,0.1,1,0.1,0,0.0,5,0.5,40.0,20.0,0.64,0.06,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.21,90.55,14.63,81.63,5.77,96.55,18.22,96.72,40.72,92.67,2.09,61.9,19.55,20.99,0.2,0.1,1.0,40.0,4.58,73.91,0.0,0.0,0.0,0.0,0.4,25.0,0.2,50.0,0.2,0.0,0.0,0.6,50.0,0.0,0.7,12.64,62.99,2.09,66.67,5.08,66.67,3.29,60.61,9.06,0.6,0.73,5.08,6.17,0.4,1.0,0.7,4,0.4,0,0.0,5.67,77.19,18.22,0,,0,,0,0.0,0.0,0.0,,,3.78,,,0.0,0.0,0.0,0.0,0,0.0,0.6,96.72,96.55,61.9,50.0,0.0,0.0,,77.19,0.6,3.78,19.55,20.99,,
-336213,L. Jovanović,Lazar  Jovanović,18,2006-11-30,2006-11-30,SER,Serbia,SER,Serbia,Stuttgart,https://cdn5.wyscout.com/photos/team/public/96_120x120.png,d13626,Stuttgart,,0,48,2,False,AMF|RAMF,AMF,RAMF,,79,20,0,right,182,63,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,18.69,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.69,18.08,,
-695150,Y. Diomande,Yan Diomande,19,2006-11-14,2006-11-14,ESP,Spain,ESP,Spain,RB Leipzig,https://cdn5.wyscout.com/photos/team/public/3724_120x120.png,ff0000,RB Leipzig,,0,677,11,False,RWF|LWF|LAMF,RWF,LWF,LAMF,47,29,12,,0,0,3,0.4,3,0.4,0,0.0,13,1.73,61.54,23.077,1.63,0.22,5.58,2,0.27,0.67,0.09,0.8,0.93,0.27,0.0,35.49,81.27,6.78,80.39,9.57,88.89,11.7,76.14,32.17,86.36,0.93,85.71,18.03,20.43,2.92,0.13,2.26,76.47,2.39,83.33,0.27,0.0,0.27,0.0,2.53,15.79,1.46,18.18,1.06,12.5,0.66,6.78,64.71,0.53,6.51,24.19,41.76,15.29,40.87,3.46,61.54,2.26,23.53,5.18,0.0,0.0,3.06,3.56,0.13,0.66,0.53,2,0.27,0,0.0,5.32,75.0,11.7,0,,0,,0,0.0,0.0,0.0,,,0.4,,,0.0,0.0,0.0,0.0,0,0.0,5.85,76.14,88.89,85.71,18.18,12.5,0.0,,75.0,5.85,0.4,18.03,20.43,,
-476269,S. El Mala,Said El Mala,19,2006-08-26,2006-08-26,DEU,Germany,DEU,Germany,Köln,https://cdn5.wyscout.com/photos/team/public/335_120x120.png,da352d,Köln,2030-06-30,0,497,11,False,CF|AMF,CF,AMF,,39,30,0,right,0,0,4,0.72,4,0.72,0,0.0,24,4.35,45.83,16.667,3.13,0.57,6.34,2,0.36,0.26,0.05,0.36,0.54,0.0,0.0,18.29,68.32,3.44,42.11,5.07,92.86,5.98,69.7,15.21,75.0,0.72,50.0,16.79,8.07,0.72,1.09,1.81,50.0,0.36,0.0,0.0,0.0,0.0,0.0,2.54,35.71,2.35,38.46,0.18,0.0,0.0,9.24,49.02,1.09,5.25,22.82,42.86,15.21,44.05,3.26,50.0,1.99,45.45,3.26,0.18,0.25,1.45,2.03,0.0,0.36,1.09,0,0.0,0,0.0,2.17,50.0,5.98,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.0,0.0,0.0,0.18,0,0.0,7.42,69.7,92.86,50.0,38.46,0.0,0.0,,50.0,7.42,0.18,16.79,8.07,,
-303119,T. Gomis,Tidiam Gomis,19,2006-08-08,2006-08-08,FRA,France,FRA|SEN,France|Senegal,RB Leipzig,https://cdn5.wyscout.com/photos/team/public/3724_120x120.png,ff0000,RB Leipzig,,0,230,11,False,CF|RAMF|RWF,CF,RAMF,RWF,40,21,13,right,183,74,0,,0,,0,,5,,,0.0,0.49,,,1,,0.27,,,,,,,,,,,,,,,,,,11.37,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,2.68,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.37,2.55,,
-671309,C. Kofane,Christian Michel Kofane,19,2006-07-26,2006-07-26,CMR,Cameroon,CMR,Cameroon,Bayer Leverkusen,https://cdn5.wyscout.com/photos/team/public/94_120x120.png,000000,Bayer Leverkusen,2029-06-30,0,452,10,False,CF|LAMF,CF,LAMF,,79,17,0,,0,0,2,0.4,2,0.4,0,0.0,14,2.79,42.86,14.286,3.04,0.61,4.38,0,0.0,0.27,0.05,0.0,1.0,0.0,0.2,10.95,83.64,1.0,80.0,3.58,100.0,1.79,66.67,10.95,83.64,0.0,0.0,13.27,0.0,0.8,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,66.67,0.4,1.0,18.72,23.4,6.37,21.88,3.38,17.65,3.58,33.33,1.99,0.0,0.0,1.39,2.26,0.2,2.59,0.8,3,0.6,0,0.0,0.4,50.0,1.79,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,1.59,66.67,100.0,0.0,0.0,0.0,0.0,,50.0,1.59,0.0,13.27,0.0,,
-281467,F. Jeltsch,Finn Jeltsch,19,2006-07-17,2006-07-17,DEU,Germany,DEU,Germany,Stuttgart,https://cdn5.wyscout.com/photos/team/public/96_120x120.png,d13626,Stuttgart,,5000000,1464,18,False,RCB|RCB3|RB,RCB,RCB3,RB,57,27,12,right,185,76,0,0.0,0,0.0,0,0.0,4,0.25,0.0,0.0,0.25,0.02,0.43,0,0.0,0.07,0.0,0.0,0.12,0.0,0.0,59.88,91.89,15.12,79.67,6.02,98.98,29.63,96.89,57.3,94.85,2.46,27.5,17.25,31.67,0.18,0.0,0.43,28.57,4.92,75.0,0.06,0.0,0.12,50.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.37,50.0,0.37,1.54,12.36,59.7,1.66,51.85,5.9,63.54,2.89,53.19,7.62,0.43,0.66,3.44,5.32,0.55,0.74,0.55,3,0.18,0,0.0,5.53,62.22,29.63,0,,0,,0,0.0,0.0,0.0,,,3.01,,,0.0,0.0,0.0,0.0,0,0.0,0.25,96.89,98.98,27.5,0.0,0.0,0.0,,62.22,0.25,3.01,17.25,31.67,,
-362585,J. Malanga,Jarzinho Ataide Adriano  de Nascimento Malanga,18,2006-07-10,2006-07-10,DEU,Germany,DEU|BRA,Germany|Brazil,Stuttgart II,https://cdn5.wyscout.com/photos/team/public/1128_120x120.png,d13626,Stuttgart II,,0,9,1,False,CF,CF,,,100,0,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,0.0,0.0,,
-284775,A. Kabar,Almugera Kabar,19,2006-06-06,2006-06-06,DEU,Germany,DEU|LBY,Germany|Libya,Borussia Dortmund U19,https://cdn5.wyscout.com/photos/team/public/3668_120x120.png,1d191a,Borussia Dortmund U19,,0,157,5,False,LB,LB,,,91,0,0,left,186,72,0,,0,,0,,0,,,0.0,0.0,,,0,,0.25,,,,,,,,,,,,,,,,,,16.78,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1,,1,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.78,25.53,,
-277474,D. Odogu,David Odogu,19,2006-06-03,2006-06-03,DEU,Germany,DEU|NGA,Germany|Nigeria,Wolfsburg,https://cdn5.wyscout.com/photos/team/public/7_120x120.png,68b424,Wolfsburg,,0,212,3,False,CB|LCB3,CB,LCB3,,66,33,0,right,191,83,0,,0,,0,,3,,,0.0,0.35,,,0,,0.0,,,,,,,,,,,,,,,,,,21.36,42.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,11.49,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,21.36,42.98,,
-283092,A. Aznou,Adam Aznou Ben Cheikh,18,2006-06-02,2006-06-02,ESP,Spain,ESP|MAR,Spain|Morocco,Bayern München U19,https://cdn5.wyscout.com/photos/team/public/g19348_120x120.png,da314b,Bayern München U19,,0,23,2,False,LB,LB,,,100,0,0,left,178,70,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,16.03,13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.03,13.54,,
-284771,A. Ouédraogo,Forzan Assan Ouédraogo,19,2006-05-09,2006-05-09,DEU,Germany,DEU|BFA,Germany|Burkina Faso,RB Leipzig,https://cdn5.wyscout.com/photos/team/public/3724_120x120.png,ff0000,RB Leipzig,,0,589,11,False,RCMF3|RCMF|RDMF,RCMF3,RCMF,RDMF,74,11,10,right,191,84,3,0.46,3,0.46,0,0.0,17,2.6,41.18,17.647,1.62,0.25,4.13,3,0.46,1.46,0.22,0.92,1.07,0.15,0.0,27.05,83.62,6.26,80.49,6.42,100.0,8.4,80.0,24.91,87.73,0.92,16.67,15.85,17.39,1.07,0.61,1.38,77.78,3.06,80.0,0.0,0.0,0.0,0.0,1.22,50.0,0.31,50.0,0.92,50.0,0.15,3.21,85.71,0.46,3.06,16.35,48.6,11.0,55.56,1.83,50.0,0.92,33.33,3.97,0.0,0.0,3.06,3.75,0.31,0.46,2.44,0,0.0,0,0.0,3.82,64.0,8.4,0,,0,,0,0.0,0.0,0.0,,,0.15,,,0.0,0.0,0.0,0.0,0,0.0,4.43,80.0,100.0,16.67,50.0,50.0,0.0,,64.0,4.43,0.15,15.85,17.39,,
-166592,J. Duranville,Julien Duranville,19,2006-05-05,2006-05-05,BEL,Belgium,BEL,Belgium,Borussia Dortmund,https://cdn5.wyscout.com/photos/team/public/3_120x120.png,1d191a,Borussia Dortmund,,0,335,12,False,RAMF|RW|LAMF,RAMF,RW,LAMF,29,22,18,right,170,62,0,,0,,0,,5,,,0.0,0.53,,,0,,0.47,,,,,,,,,,,,,,,,,,12.83,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.22,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,12.83,10.09,,
-278883,A. Kölle,Adam Kölle,19,2006-04-28,2006-04-28,DEU,Germany,DEU,Germany,Heidenheim,https://cdn5.wyscout.com/photos/team/public/3767_120x120.png,ff0000,Heidenheim,2029-06-30,0,107,5,False,RCB3|RCMF3,RCB3,RCMF3,,68,19,0,unknown,0,0,1,,1,,0,,1,,,100.0,0.47,,,0,,0.07,,,,,,,,,,,,,,,,,,25.23,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.82,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,25.23,27.81,,
