id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-446061,J. Kusi-Asare,Jonah Kusi-Asare,18,2007-07-04,2007-07-04,SWE,Sweden,SWE|GHA,Sweden|Ghana,Fulham,https://cdn5.wyscout.com/photos/team/public/29_120x120.png,000000,Fulham,,0,7,1,True,AMF,AMF,,,100,0,0,right,196,84,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,24.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,24.81,0.0,,
-336195,V. Milosavljević,Veljko  Milosavljević,18,2007-06-28,2007-06-28,SER,Serbia,SER,Serbia,Bournemouth,https://cdn5.wyscout.com/photos/team/public/1173_120x120.png,e75556,Bournemouth,2030-06-30,0,311,4,False,RCB,RCB,,,100,0,0,right,190,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.09,,,,,,,,,,,,,,,,,,21.67,35.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,5.83,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,21.67,35.66,,
-295475,C. Rigg,Chris Rigg,18,2007-06-18,2007-06-18,XEN,England,XEN,England,Sunderland,https://cdn5.wyscout.com/photos/team/public/39_120x120.png,f30022,Sunderland,2030-06-30,0,207,6,False,AMF|RW|RCMF3,AMF,RW,RCMF3,61,19,17,left,175,68,0,,0,,0,,1,,,0.0,0.09,,,0,,0.04,,,,,,,,,,,,,,,,,,9.63,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,2.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,9.63,14.57,,
-412483,N. Oriola,Nehemiah Oriola,18,2007-06-11,2007-06-11,XEN,England,XEN|NGA,England|Nigeria,Brighton U21,https://cdn5.wyscout.com/photos/team/public/g25587_120x120.png,255da6,Brighton U21,,0,1,1,False,AMF,AMF,,,100,0,0,left,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,0.0,0.0,,
-371418,C. Kostoulas,Charalampos Kostoulas,18,2007-05-30,2007-05-30,GRC,Greece,GRC,Greece,Brighton,https://cdn5.wyscout.com/photos/team/public/1169_120x120.png,255da6,Brighton,2030-06-30,0,58,4,False,AMF|RWF|CF,AMF,RWF,CF,40,32,13,unknown,0,0,1,,1,,1,,2,,,50.0,0.13,,,0,,0.0,,,,,,,,,,,,,,,,,,12.62,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,6.67,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,12.62,13.35,,
-399200,Estevão,Estevão William Almeida de Oliveira Gonçalves,18,2007-04-24,2007-04-24,BRA,Brazil,BRA,Brazil,Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,Chelsea,2033-06-30,0,398,10,False,RAMF|RW,RAMF,RW,,74,10,0,left,170,62,1,,1,,0,,10,,,10.0,2.0,,,1,,1.97,,,,,,,,,,,,,,,,,,18.9,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,3.38,,,,2,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,18.9,9.53,,
-258644,E. Nwaneri,Ethan Nwaneri,18,2007-03-21,2007-03-21,XEN,England,XEN|NGA,England|Nigeria,Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,Arsenal,,0,1142,26,False,RWF|RCMF3,RWF,RCMF3,,54,23,0,left,165,60,3,0.24,3,0.24,0,0.0,25,1.97,24.0,12.0,1.87,0.15,3.63,2,0.16,1.74,0.14,0.32,1.34,0.0,0.08,33.89,84.19,5.99,76.32,7.72,95.92,12.45,82.28,29.79,90.74,1.26,56.25,15.66,11.78,0.87,0.95,2.84,55.56,2.6,84.85,0.39,20.0,0.24,0.0,2.84,27.78,0.08,100.0,2.68,26.47,0.32,6.23,51.9,0.39,3.39,19.78,37.85,12.45,33.54,4.02,47.06,1.26,31.25,3.55,0.08,0.13,1.58,2.58,0.16,0.87,0.24,1,0.08,0,0.0,3.94,80.0,12.45,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.32,0.08,0.0,1.73,0,0.0,4.49,82.28,95.92,56.25,100.0,26.47,20.0,,80.0,4.49,0.32,15.66,11.78,,
-337661,H. Amass,Harry Amass Fiorentino,18,2007-03-16,2007-03-16,XEN,England,XEN,England,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,Manchester United,,0,384,5,False,LWB,LWB,,,100,0,0,left,0,0,0,,0,,0,,3,,,0.0,0.12,,,0,,0.0,,,,,,,,,,,,,,,,,,15.13,19.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,7.27,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.13,19.05,,
-363813,J. Robinson,Jay Robinson,18,2007-03-15,2007-03-15,XEN,England,XEN,England,Southampton,https://cdn5.wyscout.com/photos/team/public/308_120x120.png,e73a41,Southampton,,0,152,4,False,RW|LAMF,RW,LAMF,,69,24,0,,0,0,0,,0,,0,,1,,,0.0,0.21,,,0,,0.39,,,,,,,,,,,,,,,,,,19.35,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.35,9.8,,
-442631,H. Armstrong,Harrison Armstrong,18,2007-01-19,2007-01-19,XEN,England,XEN,England,Preston North End,https://cdn5.wyscout.com/photos/team/public/327_120x120.png,000000,Preston North End,2028-06-30,0,57,3,True,AMF|RDMF,AMF,RDMF,,61,22,0,right,185,72,0,,0,,0,,1,,,0.0,0.17,,,0,,0.0,,,,,,,,,,,,,,,,,,16.1,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,0.0,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.1,8.07,,
-337667,J. King,Joshua David Steven King,18,2007-01-03,2007-01-03,XEN,England,XEN,England,Fulham,https://cdn5.wyscout.com/photos/team/public/29_120x120.png,000000,Fulham,2029-06-30,0,962,20,False,AMF|CF,AMF,CF,,77,14,0,,0,0,0,0.0,0,0.0,0,0.0,16,1.5,31.25,0.0,1.41,0.13,3.74,0,0.0,0.29,0.03,0.47,0.37,0.0,0.0,21.99,81.7,6.27,71.64,5.52,94.92,5.05,77.78,20.4,85.78,0.75,50.0,15.58,13.68,1.03,0.09,1.12,50.0,2.15,65.22,0.09,0.0,0.09,0.0,1.03,18.18,0.47,20.0,0.47,20.0,0.47,3.93,54.76,0.84,3.18,19.09,45.59,9.26,38.38,5.15,69.09,1.68,22.22,5.61,0.0,0.0,2.06,2.83,0.19,0.56,1.59,2,0.19,0,0.0,1.87,70.0,5.05,0,,0,,0,0.0,0.0,0.0,,,0.28,,,0.0,0.0,0.0,0.0,0,0.0,2.81,77.78,94.92,50.0,20.0,20.0,0.0,,70.0,2.81,0.28,15.58,13.68,,
-444910,O. Aluko,Olabade Aluko,18,2006-11-30,2006-11-30,XEN,England,XEN,England,Leicester City U18,https://cdn5.wyscout.com/photos/team/public/2261_120x120.png,2a429a,Leicester City U18,,0,6,1,False,LB,LB,,,100,0,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,17.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.34,0.0,,
-328951,J. Sanda,Joachim Kayi Sanda,18,2006-11-29,2006-11-29,FRA,France,FRA,France,Red Star,https://cdn5.wyscout.com/photos/team/public/4250_120x120.png,004000,Red Star,2029-06-30,0,27,2,True,RCB3|RCB,RCB3,RCB,,51,48,0,right,186,77,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,19.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.5,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.02,0.0,,
-258641,M. Lewis-Skelly,Myles Lewis-Skelly,19,2006-09-26,2006-09-26,XEN,England,XEN|BRB,England|Barbados,Arsenal,https://cdn5.wyscout.com/photos/team/public/21_120x120.png,ca2b1d,Arsenal,2030-06-30,2000000,1610,29,False,LB,LB,,,93,0,0,left,178,0,1,0.06,1,0.06,0,0.0,3,0.17,33.33,33.333,0.18,0.01,0.89,0,0.0,0.4,0.02,0.0,0.28,0.0,0.0,39.58,93.22,10.57,86.77,9.5,100.0,12.35,94.57,37.68,95.85,1.34,54.17,15.08,13.72,0.56,0.06,1.06,68.42,4.42,89.87,0.28,20.0,0.28,20.0,0.67,25.0,0.67,25.0,0.0,0.0,0.11,1.73,67.74,0.28,2.24,15.26,52.75,7.16,50.78,4.08,61.64,1.4,44.0,4.64,0.11,0.18,2.01,3.17,0.06,0.78,2.68,3,0.17,2,0.11,3.52,79.37,12.35,0,,0,,0,0.0,0.0,0.0,,,0.89,,,0.0,0.0,0.0,0.0,0,0.0,1.45,94.57,100.0,54.17,25.0,0.0,20.0,,79.37,1.45,0.89,15.08,13.72,,
-445626,A. Heaven,Ayden Heaven,19,2006-09-22,2006-09-22,XEN,England,XEN,England,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,Manchester United,,0,233,6,False,LCB3,LCB3,,,100,0,0,left,0,0,0,,0,,0,,1,,,0.0,0.01,,,1,,0.07,,,,,,,,,,,,,,,,,,13.9,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,8.08,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,13.9,17.47,,
-336426,J. Canvot,Jaydee Canvot,19,2006-07-29,2006-07-29,FRA,France,FRA,France,Crystal Palace,https://cdn5.wyscout.com/photos/team/public/313_120x120.png,255da5,Crystal Palace,2029-06-30,0,121,3,False,LCB3|RCB3,LCB3,RCB3,,82,12,0,,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,17.06,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,7.71,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.06,12.55,,
-289543,S. Amo-Ameyaw,Samuel Amo-Ameyaw,19,2006-07-18,2006-07-18,XEN,England,XEN,England,Strasbourg,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,Strasbourg,2026-06-30,0,24,1,False,CF,CF,,,100,0,0,left,174,68,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,17.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,17.85,0.0,,
-363378,C. Kporha,Caleb Kporha,19,2006-07-15,2006-07-15,XEN,England,XEN,England,Crystal Palace,https://cdn5.wyscout.com/photos/team/public/313_120x120.png,255da5,Crystal Palace,2029-06-30,0,24,2,False,RWB|RB5,RWB,RB5,,61,38,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,16.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.67,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.99,0.0,,
-423765,Pedro Lima,Pedro Henrique Cardoso de Lima,19,2006-07-01,2006-07-01,BRA,Brazil,BRA,Brazil,Wolverhampton Wanderers,https://cdn5.wyscout.com/photos/team/public/319_120x120.png,000000,Wolverhampton Wanderers,2029-06-30,0,83,3,False,RWB,RWB,,,100,0,0,right,174,64,0,,0,,0,,1,,,0.0,0.05,,,0,,0.08,,,,,,,,,,,,,,,,,,14.42,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.74,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,14.42,8.56,,
-302908,J. Meghoma,Jayden Meghoma,19,2006-06-28,2006-06-28,XEN,England,XEN|NGA,England|Nigeria,Rangers,https://cdn5.wyscout.com/photos/team/public/295_120x120.png,001af2,Rangers,2028-06-30,0,12,1,True,LB5,LB5,,,100,0,0,left,176,72,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,11.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.04,0.0,,
-303121,E. Kroupi,Eli Junior Kroupi,19,2006-06-23,2006-06-23,FRA,France,FRA|CIV,France|Côte d'Ivoire,Bournemouth,https://cdn5.wyscout.com/photos/team/public/1173_120x120.png,e75556,Bournemouth,,0,386,9,False,CF|AMF,CF,AMF,,66,29,0,right,179,70,4,,4,,1,,14,,,28.571,2.05,,,0,,0.29,,,,,,,,,,,,,,,,,,11.69,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.88,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.69,15.75,,
-284586,M. Golding,Michael Golding,19,2006-05-23,2006-05-23,XEN,England,XEN|IRL,England|Republic of Ireland,Leicester City,https://cdn5.wyscout.com/photos/team/public/326_120x120.png,2a429a,Leicester City,2028-06-30,0,1,1,False,AMF,AMF,,,100,0,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,0.0,0.0,,
-335590,J. Acheampong,Joshua Kofi Acheampong,19,2006-05-05,2006-05-05,XEN,England,XEN|IRL,England|Republic of Ireland,Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,Chelsea,2029-06-30,0,570,9,False,RCB|LCB,RCB,LCB,,76,16,0,right,0,0,1,0.16,1,0.16,1,0.16,3,0.47,66.67,33.333,0.5,0.08,0.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.26,91.49,17.05,75.0,4.42,100.0,32.05,98.52,58.26,94.31,2.84,33.33,18.4,22.86,0.0,0.16,0.79,20.0,4.26,74.07,0.16,0.0,0.0,0.0,0.16,100.0,0.16,100.0,0.0,0.0,0.0,0.32,100.0,0.16,1.42,13.74,57.47,3.32,66.67,5.21,69.7,4.11,38.46,6.95,0.47,0.77,2.84,4.62,0.47,0.16,0.95,1,0.16,0,0.0,5.05,56.25,32.05,0,,0,,0,0.0,0.0,0.0,,,3.16,,,0.0,0.0,0.0,0.0,0,0.0,0.79,98.52,100.0,33.33,100.0,0.0,0.0,,56.25,0.79,3.16,18.4,22.86,,
-276771,E. da Silva Moreira,Eric Emanuel da Silva Moreira,18,2006-05-03,2006-05-03,DEU,Germany,DEU|PRT,Germany|Portugal,Nottingham Forest,https://cdn5.wyscout.com/photos/team/public/1113_120x120.png,FF0000,Nottingham Forest,2028-06-30,1000000,40,2,False,RB5|RB,RB5,RB,,81,18,0,right,184,73,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,5.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.31,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,5.35,0.0,,
