id,name,full_name,age,birth_date,birth_day,birth_country_code,birth_country_name,passport_country_codes,passport_country_names,current_team_name,current_team_logo,current_team_color,last_club_name,contract_expires,market_value,minutes_on_field,total_matches,on_loan,positions,primary_position,secondary_position,third_position,primary_position_percent,secondary_position_percent,third_position_percent,foot,height,weight,goals,goals_avg,non_penalty_goal,non_penalty_goal_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,xg_shot,xg_shot_avg,touch_in_box_avg,assists,assists_avg,xg_assist,xg_assist_avg,key_passes_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,deep_completed_pass_avg,deep_completed_cross_avg,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,passes_to_final_third_avg,accurate_passes_to_final_third_percent,through_passes_avg,successful_through_passes_percent,smart_passes_avg,accurate_smart_passes_percent,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,accelerations_avg,progressive_run_avg,duels_avg,duels_won,offensive_duels_avg,offensive_duels_won,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,successful_defensive_actions_avg,tackle_avg,possession_adjusted_tackle,interceptions_avg,possession_adjusted_interceptions,shot_block_avg,fouls_avg,foul_suffered_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,progressive_pass_avg,successful_progressive_pass_percent,vertical_passes_avg,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent,successful_attacking_actions_avg,successful_vertical_passes_percent,successful_back_passes_percent,successful_long_passes_percent,successful_cross_from_left_percent,successful_cross_from_right_percent,successful_through_passes_percent,successful_smart_passes_percent,successful_progressive_pass_percent,successful_attacking_actions_avg,back_pass_to_gk_avg,average_pass_length,average_long_pass_length,prevented_goals,prevented_goals_avg
-660568,T. Tati,Tylel Tati,17.0,2008-01-19,2008-01-19,FRA,France,FRA,France,Nantes,https://cdn5.wyscout.com/photos/team/public/557_120x120.png,2e7134,Nantes,2028-06-30,0,1174,12,False,LCB,LCB,,,100,0,0,unknown,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08,0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,45.61,89.08,11.88,67.74,3.76,95.92,25.83,97.33,41.55,93.36,4.06,45.28,21.01,45.66,0.08,0.0,0.38,20.0,2.76,47.22,0.31,0.0,0.0,0.0,0.08,100.0,0.08,100.0,0.0,0.0,0.0,0.31,100.0,0.08,0.61,8.97,58.97,1.38,55.56,4.06,73.58,1.84,50.0,7.51,0.23,0.27,4.29,5.01,0.54,0.92,0.46,3,0.23,0,0.0,5.21,55.88,25.83,0,,0,,0,0.0,0.0,0.0,,,2.61,,,0.0,0.0,0.0,0.0,0,0.0,0.38,97.33,95.92,45.28,100.0,0.0,0.0,,55.88,0.38,2.61,21.01,45.66,,
-372348,K. Antonio,Kyllian Antonio,17.0,2008-01-04,2008-01-04,FRA,France,FRA,France,Lens U19,https://cdn5.wyscout.com/photos/team/public/g19599_120x120.png,d72f25,Lens U19,,0,155,3,False,RCB3|RWB,RCB3,RWB,,55,44,0,right,0,0,0,,0,,0,,1,,,0.0,0.06,,,0,,0.0,,,,,,,,,,,,,,,,,,20.61,30.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.16,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,20.61,30.29,,
-471447,D. Bakola,Darryl Bakola,17.0,2007-11-30,2007-11-30,FRA,France,FRA|CGO,France|Congo,Olympique Marseille,https://cdn5.wyscout.com/photos/team/public/15_120x120.png,459dd7,Olympique Marseille,2027-06-30,0,75,7,False,RDMF|RCMF|RCMF3,RDMF,RCMF,RCMF3,37,22,21,right,0,0,0,,0,,0,,2,,,0.0,0.07,,,0,,0.0,,,,,,,,,,,,,,,,,,15.81,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.81,15.75,,
-437705,M. Meïté,Mohamed Kader Meïté,18.0,2007-10-11,2007-10-11,FRA,France,FRA|CIV,France|Côte d'Ivoire,Rennes,https://cdn5.wyscout.com/photos/team/public/64_120x120.png,d2321f,Rennes,2028-06-30,0,1015,22,False,CF,CF,,,96,0,0,right,192,0,5,0.44,5,0.44,2,0.18,28,2.48,42.86,17.857,4.68,0.42,3.72,2,0.18,1.92,0.17,0.27,0.71,0.0,0.0,12.77,71.53,2.31,61.54,3.9,93.18,3.64,60.98,11.88,76.87,0.18,0.0,13.12,1.99,0.53,0.09,1.06,25.0,0.98,72.73,0.09,0.0,0.09,100.0,0.71,0.0,0.18,0.0,0.53,0.0,0.09,3.19,50.0,0.0,0.98,25.18,35.21,13.48,25.66,2.48,53.57,4.7,60.38,2.66,0.09,0.12,1.24,1.65,0.0,1.77,1.06,0,0.0,0,0.0,0.98,81.82,3.64,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,2.75,60.98,93.18,0.0,0.0,0.0,0.0,,81.82,2.75,0.0,13.12,1.99,,
-437516,A. Bouaddi,Ayyoub Bouaddi,18.0,2007-10-02,2007-10-02,FRA,France,FRA|MAR,France|Morocco,Lille,https://cdn5.wyscout.com/photos/team/public/19_120x120.png,d13627,Lille,2027-06-30,0,2002,28,False,RDMF|LDMF|LCMF,RDMF,LDMF,LCMF,37,29,10,right,175,65,0,0.0,0,0.0,0,0.0,13,0.58,15.38,0.0,1.52,0.07,1.71,1,0.04,0.42,0.02,0.18,0.31,0.0,0.04,36.1,86.05,8.99,75.5,6.56,92.47,14.88,93.05,34.17,88.29,1.44,59.38,17.55,18.06,0.58,0.04,0.67,33.33,3.78,84.52,0.09,50.0,0.09,100.0,0.54,16.67,0.09,0.0,0.45,20.0,0.0,1.12,52.0,0.04,1.12,19.47,53.12,6.43,39.16,8.99,66.0,1.57,48.57,9.8,0.31,0.47,3.55,5.28,0.31,1.89,0.81,5,0.22,0,0.0,3.73,66.27,14.88,0,,0,,0,0.0,0.0,0.0,,,0.45,,,0.0,0.0,0.0,0.0,0,0.0,0.85,93.05,92.47,59.38,0.0,20.0,50.0,,66.27,0.85,0.45,17.55,18.06,,
-299581,E. Molebe,Enzo Molebe,18.0,2007-09-18,2007-09-18,FRA,France,FRA|COD,France|Congo DR,Olympique Lyonnais,https://cdn5.wyscout.com/photos/team/public/16_120x120.png,13377c,Olympique Lyonnais,2027-06-30,0,15,1,False,CF,CF,,,100,0,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,15.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,15.77,0.0,,
-437041,S. Diaoune,Soriba Diaoune,18.0,2007-08-14,2007-08-14,GUI,Guinea,GUI,Guinea,Lille U19,https://cdn5.wyscout.com/photos/team/public/g19595_120x120.png,d13627,Lille U19,,0,11,1,False,CF,CF,,,100,0,0,unknown,0,0,0,,0,,0,,1,,,0.0,0.38,,,1,,0.13,,,,,,,,,,,,,,,,,,11.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.08,0.0,,
-338447,A. Tape,Axel Tape,17.0,2007-08-10,2007-08-10,FRA,France,FRA,France,PSG U19,https://cdn5.wyscout.com/photos/team/public/g19593_120x120.png,173f69,PSG U19,2025-06-30,0,196,2,False,RCB3|RCB|RCMF,RCB3,RCB,RCMF,56,27,15,right,0,0,0,,0,,0,,1,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,20.42,39.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,4.17,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,20.42,39.01,,
-409388,P. Peter,Prosper  Peter,18.0,2007-08-09,2007-08-09,FRA,France,FRA,France,Angers SCO U19,https://cdn5.wyscout.com/photos/team/public/g19627_120x120.png,000000,Angers SCO U19,,0,670,13,False,CF,CF,,,95,0,0,unknown,0,0,3,0.4,3,0.4,1,0.13,12,1.61,66.67,25.0,2.91,0.39,3.76,0,0.0,0.05,0.01,0.0,0.4,0.0,0.0,9.54,80.28,2.28,58.82,2.82,90.48,2.01,86.67,9.4,80.0,0.13,100.0,11.86,3.6,0.81,0.0,0.27,100.0,0.94,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,66.67,0.0,0.54,21.22,30.38,8.46,31.75,3.9,44.83,5.91,27.27,3.49,0.0,0.0,1.75,1.77,0.13,2.28,2.01,0,0.0,0,0.0,1.07,75.0,2.01,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,1.88,86.67,90.48,100.0,0.0,0.0,0.0,,75.0,1.88,0.0,11.86,3.6,,
-539945,A. Doumbouya,Amidou Doumbouya,18.0,2007-08-05,2007-08-05,FRA,France,FRA|GUI,France|Guinea,Nice,https://cdn5.wyscout.com/photos/team/public/63_120x120.png,000000,Nice,2026-06-30,0,62,2,False,LB,LB,,,100,0,0,left,182,74,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,13.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,10.71,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,13.97,0.0,,
-317657,Q. Ndjantou,Quentin Ndjantou Mbitcha,18.0,2007-07-23,2007-07-23,FRA,France,FRA|CMR,France|Cameroon,PSG U19,https://cdn5.wyscout.com/photos/team/public/g19593_120x120.png,173f69,PSG U19,,0,292,7,False,LCMF3|RCMF3,LCMF3,RCMF3,,87,10,0,right,0,0,0,,0,,0,,6,,,0.0,0.37,,,0,,0.17,,,,,,,,,,,,,,,,,,14.15,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,4.82,,,,1,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,14.15,17.44,,
-390226,S. Koumbassa,Seny Koumbassa,18.0,2007-06-20,2007-06-20,FRA,France,FRA|GUI,France|Guinea,Toulouse,https://cdn5.wyscout.com/photos/team/public/71_120x120.png,634077,Toulouse,,0,17,1,False,RCB3,RCB3,,,100,0,0,right,194,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,11.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,3.75,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,11.31,0.0,,
-340739,I. Orazi,Ike Orazi,18.0,2007-06-11,2007-06-11,IRL,Republic of Ireland,IRL|NGA,Republic of Ireland|Nigeria,,,,Reims,,0,6,1,False,LCMF3,LCMF3,,,100,0,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,7.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,7.9,0.0,,
-388504,K. Páez,Ray Kendry Páez Andrade,18.0,2007-05-04,2007-05-04,ECU,Ecuador,ECU,Ecuador,Strasbourg,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,Strasbourg,2027-06-30,0,363,10,True,CF|AMF|RAMF,CF,AMF,RAMF,35,26,26,left,177,67,1,,1,,1,,9,,,11.111,0.76,,,0,,0.04,,,,,,,,,,,,,,,,,,13.81,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.11,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,13.81,26.02,,
-437706,L. Rosier,Lucasr Rosier,18.0,2007-03-12,2007-03-12,FRA,France,FRA,France,Rennes U21,https://cdn5.wyscout.com/photos/team/public/g-14285_120x120.png,000000,Rennes U21,,0,8,2,False,CF,CF,,,100,0,0,unknown,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,0.0,0.0,,
-450862,M. Louer,Marius Louer,18.0,2007-03-11,2007-03-11,FRA,France,FRA,France,Angers SCO,https://cdn5.wyscout.com/photos/team/public/565_120x120.png,000000,Angers SCO,,0,17,1,False,RB,RB,,,100,0,0,right,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.05,,,,,,,,,,,,,,,,,,19.09,15.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.09,15.57,,
-321227,T. Mmadi,Tadjidine Mmadi,18.0,2007-03-03,2007-03-03,FRA,France,FRA,France,Olympique Marseille U19,https://cdn5.wyscout.com/photos/team/public/3669_120x120.png,459dd7,Olympique Marseille U19,,0,8,1,False,LW,LW,,,100,0,0,unknown,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.02,,,,,,,,,,,,,,,,,,12.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,60.0,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,12.15,0.0,,
-437805,K. Merah,Khalis Merah,18.0,2007-02-24,2007-02-24,FRA,France,FRA,France,Olympique Lyonnais,https://cdn5.wyscout.com/photos/team/public/16_120x120.png,13377c,Olympique Lyonnais,,0,478,8,False,CF|AMF,CF,AMF,,49,44,0,unknown,0,0,0,0.0,0,0.0,0,0.0,3,0.56,66.67,0.0,0.68,0.13,1.69,0,0.0,0.27,0.05,0.19,0.56,0.19,0.0,32.76,87.36,3.58,73.68,11.3,90.0,11.3,93.33,31.26,90.36,0.94,40.0,15.97,18.43,0.56,0.0,0.56,66.67,2.07,81.82,0.0,0.0,0.0,0.0,0.56,0.0,0.19,0.0,0.38,0.0,0.0,2.07,72.73,0.38,2.26,14.12,42.67,6.03,43.75,6.59,48.57,0.56,0.0,4.14,0.0,0.0,0.94,1.24,0.0,1.69,1.51,2,0.38,0,0.0,1.88,60.0,11.3,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.19,0,0.0,1.88,93.33,90.0,40.0,0.0,0.0,0.0,,60.0,1.88,0.0,15.97,18.43,,
-437518,R. Vaz,Robinio Vaz,18.0,2007-02-17,2007-02-17,FRA,France,FRA,France,Olympique Marseille U19,https://cdn5.wyscout.com/photos/team/public/3669_120x120.png,459dd7,Olympique Marseille U19,,0,455,14,False,CF|LAMF,CF,LAMF,,76,14,0,unknown,0,0,4,0.79,4,0.79,0,0.0,9,1.78,66.67,44.444,2.6,0.51,5.14,2,0.4,0.5,0.1,0.59,0.59,0.0,0.0,13.05,65.15,1.19,33.33,4.35,72.73,3.56,61.11,11.47,70.69,0.4,50.0,14.96,6.58,0.79,0.2,0.59,33.33,1.19,50.0,0.0,0.0,0.0,0.0,1.38,14.29,0.59,0.0,0.79,25.0,0.4,1.78,77.78,0.0,0.4,16.22,41.46,7.52,44.74,4.55,43.48,2.37,41.67,4.75,0.0,0.0,2.77,4.52,0.0,1.58,2.37,3,0.59,0,0.0,0.99,40.0,3.56,0,,0,,0,0.0,0.0,0.0,,,0.2,,,0.0,0.0,0.0,0.0,0,0.0,2.77,61.11,72.73,50.0,0.0,25.0,0.0,,40.0,2.77,0.2,14.96,6.58,,
-587824,N. Kamara,Noham Kamara,18.0,2007-01-22,2007-01-22,FRA,France,FRA,France,PSG,https://cdn5.wyscout.com/photos/team/public/14_120x120.png,173f69,PSG,,0,85,2,False,LB|RCB3,LB,RCB3,,63,36,0,unknown,0,0,0,,0,,0,,0,,,0.0,0.0,,,0,,0.0,,,,,,,,,,,,,,,,,,19.73,33.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.63,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,19.73,33.42,,
-445386,P. Cabral,Pape Cabral,18.0,2007-01-20,2007-01-20,SEN,Senegal,SEN|FRA,Senegal|France,Monaco  U19,https://cdn5.wyscout.com/photos/team/public/g19637_120x120.png,c3322d,Monaco  U19,,0,99,4,False,RCMF|LCMF|DMF,RCMF,LCMF,DMF,60,21,18,right,0,0,0,,0,,0,,3,,,0.0,0.24,,,0,,0.0,,,,,,,,,,,,,,,,,,16.43,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.91,,,,0,,0,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,16.43,14.89,,
